"[0, 2, 0, 0, 0, 0, 1, 2, 1]",-0.1,0,-0.1,-0.1,0.778386305247673,0.0,0,0,0
"[1, 2, 0, 0, 2, 0, 1, 2, 1]",0,0,0,0,0,0,0,0,0
"[0, 0, 1, 0, 2, 0, 0, 0, 0]",0.7181996672486867,0.5711019670967105,0,0.3147432835815759,0,0.2864615462316641,0.12311670708615155,0.17270481621073047,0.34370215017449846
"[0, 0, 1, 0, 2, 0, 0, 1, 2]",0.4609600549326838,0,0,0.0080999999996677,0,0,0.0,0,0
"[0, 0, 1, 2, 2, 0, 1, 1, 2]",0.016621251590173924,-0.1,0,0,0,0,0,0,0
"[2, 1, 1, 2, 2, 0, 1, 1, 2]",0,0,0,0,0,0,0,0,0
"[2, 0, 0, 0, 0, 1, 0, 0, 0]",0,0.2865006005502181,0.10628810231997758,0.1496928038525956,0.8727624280085862,0,0.05035574971108418,0.08801237949360283,0.3631957872042149
"[2, 0, 0, 0, 0, 1, 0, 2, 1]",0,0.3331507733649642,0,0,0.0,0,0,0,0
"[2, 0, 2, 0, 1, 1, 0, 2, 1]",0,0.4372776228231757,0,0.9999999999999996,0,0,-0.6296595607258029,0,0
"[2, 2, 2, 0, 1, 1, 1, 2, 1]",0,0,0,0,0,0,0,0,0
"[2, 0, 0, 0, 0, 0, 0, 0, 0]",0,0.44052839917114833,0.6796685298748101,0.444974538658641,0.7369923286627594,0.602516082654821,0.6379298378871985,0.6352595014628193,0.6387004616146814
"[2, 0, 1, 2, 0, 0, 0, 0, 0]",0,0.0557804671649417,0,0,0.138176446422842,0.35501805230309685,0.6290650422264568,0.08386569398915632,0.3108671260858181
"[2, 2, 1, 2, 1, 0, 0, 0, 0]",0,0,0,0,0,0.5458650866684858,0.9999999999999996,0.1582030889736551,0.3854895175026085
"[2, 2, 1, 2, 1, 2, 0, 1, 0]",0,0,0,0,0,0,0.9999999999999996,0,-0.9999314403867587
"[2, 2, 1, 2, 1, 2, 1, 1, 0]",0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 0, 0, 0, 2, 0]",0.7801982860910182,0.5558131344915357,0.7225164917306605,0.5736560981866476,0.7321275299228738,0.6510567143332249,0.7257340174132809,0,0.6928402675232449
"[1, 0, 0, 0, 0, 0, 0, 2, 2]",0,0.26413203886888453,0.7079554238425663,0.6670575327136656,0.16670652841958222,-0.23832787485744517,0.8831220650529817,0,0
"[1, 0, 0, 0, 0, 1, 2, 2, 2]",0,0,0,0,0,0,0,0,0
"[1, 0, 0, 0, 0, 2, 0, 0, 0]",0,0.8687234184683422,0.8321039156511703,0.7951316265197823,0.883715536396501,0,0.8661685397477987,0.6855885133308788,0.81091841799001
"[1, 0, 0, 0, 2, 2, 1, 0, 0]",0,0.21352015135804198,0.583016399474237,0.9999999999999996,0,0,0,0.6787473721342312,0.5211031356253366
"[1, 0, 0, 1, 2, 2, 1, 0, 0]",0,0,0,0,0,0,0,0,0
"[0, 1, 0, 0, 1, 2, 2, 0, 0]",0.899999999999999,0,0.8729688161203847,0.7867656687391573,0,0,0,0.9999999999999996,0.8938960457760902
"[0, 1, 0, 2, 1, 2, 2, 0, 1]",0.7458134171671,0,0.11137959385700648,0,0,0,0,0.9999999999999996,0
"[0, 1, 0, 2, 1, 2, 2, 1, 1]",0,0,0,0,0,0,0,0,0
"[0, 0, 2, 0, 0, 0, 1, 2, 0]",0.8800493985143413,0.15611738725507796,0,0.1231702976797669,0.3340845481837709,0.0,0,0,0.12639129110948116
"[0, 0, 2, 2, 1, 0, 1, 2, 0]",0.35181347834244203,0.0,0,0,0,0.0,0,0,0.4201259444122377
"[2, 0, 2, 2, 1, 1, 1, 2, 0]",0,0.0,0,0,0,0,0,0,-0.9993038013908692
"[2, 1, 2, 2, 1, 1, 1, 2, 2]",0,0,0,0,0,0,0,0,0
"[2, 2, 0, 0, 0, 0, 0, 1, 0]",0,0,0.5170221005795567,-0.04782969,-0.05809404791726131,-0.1,0.2663764922493356,0,0.056385225040871255
"[2, 2, 0, 1, 0, 0, 2, 1, 0]",0,0,0.0,0,-0.07290000000000003,-0.1,0,0,0.0
"[2, 2, 2, 1, 0, 1, 2, 1, 0]",0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 2, 0, 0, 2, 1]",-0.19760727638817696,0.20528546214894605,0.17220815805308842,-0.08170578432578568,0,-0.1546848305742295,-0.06377761034433638,0,0
"[0, 0, 0, 2, 2, 0, 1, 2, 1]",-0.39257356501,-0.3689460536481,-0.4282501374382045,0,0,-0.2823637313021008,0,0,0
"[2, 1, 0, 2, 2, 0, 1, 2, 1]",0,0,-0.9866972053527088,0,0,0.0,0,0,0
"[2, 1, 2, 2, 2, 1, 1, 2, 1]",0,0,0,0,0,0,0,0,0
"[1, 0, 0, 0, 2, 0, 0, 0, 0]",0,0.7610358195705275,0.7612385344433025,0.8609591939978215,0,0.6732303278757912,0.7704100458981484,0.5966669939885508,0.6977997573600305
"[1, 0, 0, 0, 2, 0, 2, 0, 1]",0,0.33913684143423145,0.8999999627223135,-0.21581230908407534,0,0.2541147997394816,0,0.01611918449422394,0
"[1, 0, 0, 2, 2, 0, 2, 1, 1]",0,-0.34390000000000004,-0.3146590000003636,0,0,-0.271,0,0,0
"[1, 0, 1, 2, 2, 2, 2, 1, 1]",0,0,0,0,0,0,0,0,0
"[0, 2, 0, 0, 0, 0, 1, 0, 0]",0.8658638985375555,0,0.3367662997942578,0.5509061107481069,0.830375592935738,0.2032514465662507,0,0.34598774244939123,0.2986403347223449
"[1, 2, 0, 0, 0, 0, 1, 2, 0]",0,0,0.47806406002146007,0.9999999999999996,0.8797244404095543,0.43117176843374005,0,0,0.35076798523117336
"[1, 2, 1, 2, 0, 0, 1, 2, 0]",0,0,0,0,0.9880274848174379,-0.1,0,0,0.0749905364703001
"[1, 2, 1, 2, 1, 0, 1, 2, 0]",0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 0, 0, 0, 2, 1]",0.8005967213653589,0.4649023617957027,0.35114296492258984,0.18060443155912068,0.8820170817731744,0.3859971768992284,0.3170700208376786,0,0
"[0, 0, 0, 2, 0, 1, 0, 2, 1]",0.3110721125882184,0.0,0,0,0,0,0.0,0,0
"[0, 1, 2, 2, 0, 1, 0, 2, 1]",0.1700261778936102,0,0,0,0,0,0,0,0
"[1, 1, 2, 2, 0, 1, 2, 2, 1]",0,0,0,0,0.9999635646105794,0,0,0,0
"[1, 1, 2, 2, 1, 1, 2, 2, 1]",0,0,0,0,0,0,0,0,0
"[0, 0, 0, 1, 0, 2, 0, 0, 0]",0.8098189699386136,0.4575674073308538,0.31635952986688504,0,0.6860861214315978,0,0.6168411741904939,0.14502808537086914,0.32285080645823916
"[0, 1, 0, 1, 0, 2, 2, 0, 0]",0.7155089225939799,0,0,0,0,0,0,0,0.0
"[1, 1, 0, 1, 2, 2, 2, 0, 0]",0,0,0.9999999999991682,0,0,0,0,-0.20875806997569302,0.1350763157052381
"[1, 1, 0, 1, 2, 2, 2, 1, 2]",0,0,0.9989388833880036,0,0,0,0,0,0
"[1, 1, 1, 1, 2, 2, 2, 1, 2]",0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 2, 0, 0, 0, 0]",0.5660812970834517,0.49724360982188487,0.5266966494441488,0.3899400299925904,0,0.3659539011769672,0.47276407150979005,0.44145010373473836,0.48001072060611377
"[0, 2, 0, 0, 2, 1, 0, 0, 0]",-0.29704410000000003,0,0.06298498908125019,-0.08657173889999999,0,0,-0.10280979450440296,0.37797647635841436,-0.15639059308140424
"[0, 2, 0, 1, 2, 1, 0, 0, 2]",-0.19,0,-0.19,0,0,0,0.04424641509007801,-0.09,0
"[1, 2, 0, 1, 2, 1, 0, 2, 2]",0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 0, 0, 1, 0, 2]",0.8951229482622318,0.3965111003185249,0.3942238806470071,0.47958220190149137,0.7333431812794202,0.20793790512906635,0,0.2630694060659872,0
"[1, 2, 0, 0, 0, 0, 1, 0, 2]",0,0,0.899127114167344,0.9999999999999996,0.899931440386758,0.7935680532121997,0,0.6620405500271145,0
"[1, 2, 0, 0, 0, 2, 1, 1, 2]",0,0,0.8991689329143601,0,-0.1,0,0,0,0
"[1, 2, 1, 0, 2, 2, 1, 1, 2]",0,0,0,0.9999999999999986,0,0,0,0,0
"[1, 2, 1, 1, 2, 2, 1, 1, 2]",0,0,0,0,0,0,0,0,0
"[0, 2, 1, 0, 0, 0, 0, 2, 1]",0.4947740632915653,0,0,0.0,0,0,0,0,0
"[2, 2, 1, 1, 0, 0, 0, 2, 1]",0,0,0,0,0.3685589999898703,0,-0.1,0,0
"[2, 2, 1, 1, 2, 0, 1, 2, 1]",0,0,0,0,0,0,0,0,0
"[0, 0, 1, 0, 0, 0, 0, 0, 2]",0.8503069393572542,0.6068044563337602,0,0.2768396565493997,0.7478932298893817,0.1048753640089236,0.36802577245792817,0.2799623799461597,0
"[2, 0, 1, 0, 0, 0, 0, 1, 2]",0,-0.07774398452208837,0,-0.1,0.694107266535792,0,0,0,0
"[2, 0, 1, 1, 2, 0, 0, 1, 2]",0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 0, 0, 0, 0, 2]",0.6805455589047997,0.5733469307413618,0.5252315505005223,0.6466407870442678,0.7595973970229646,0.5352222535962068,0.6200459726860589,0.5455205123529809,0
"[0, 1, 0, 0, 0, 2, 0, 0, 2]",0.11920567472778287,0,0.8838913504897071,-0.14969223557912328,0.07550716509326144,0,-0.0398271854072463,0.07387565877708559,0
"[2, 1, 0, 0, 0, 2, 1, 0, 2]",0,0,0.06474506826975096,-0.34390000000000004,-0.17634062768590303,0,0,-0.271,0
"[2, 1, 0, 1, 0, 2, 1, 2, 2]",0,0,-0.6125795110000001,0,-0.6125795110000001,0,0,0,0
"[2, 1, 1, 1, 2, 2, 1, 2, 2]",0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 0, 2, 0, 0, 0]",0.7116041877510236,0.6986429193298702,0.6376743057679954,0.6029443732191717,0.7104153231866619,0,0.7635079573876573,0.5492401636541974,0.6532714075742246
"[0, 1, 0, 0, 0, 2, 2, 0, 0]",0.8660698338681572,0,0.38709184992280027,0.11231883230880171,0.2990705360057002,0,0,0.26797853225348356,0.28743109875937445
"[0, 1, 0, 1, 2, 2, 2, 0, 0]",-0.3447676874447349,0,0.5810624152463532,0,0,0,0,-0.09,-0.15389999999999998
"[0, 1, 1, 1, 2, 2, 2, 0, 2]",0.9999999999999996,0,0,0,0,0,0,-0.7712320754503901,0
"[2, 1, 1, 1, 2, 2, 2, 1, 2]",0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 0, 0, 2, 1, 0]",0.5678566967157407,0.427611134229635,0.2953030375979828,0.14775257589416343,0.8588149817507377,0.13067242352498176,0,0,0.11339131038510784
"[0, 1, 0, 0, 0, 0, 2, 1, 2]",0.872461936459719,0,0.0171,0,0,0,0,0,0
"[0, 1, 1, 2, 0, 0, 2, 1, 2]",0.19,0,0,0,0,-0.271,0,0,0
"[2, 1, 1, 2, 0, 1, 2, 1, 2]",0,0,0,0,0,0,0,0,0
"[2, 0, 0, 0, 0, 0, 0, 1, 2]",0,0.33867527094712513,0.07289395087462949,-0.14901033874437383,0.8640749752281554,-0.25633345857845996,-0.13508264559655092,0,0
"[2, 0, 0, 0, 1, 0, 2, 1, 2]",0,0.9999999999999996,-0.20425376130803768,0.899999999999999,0,0.3353261992299152,0,0,0
"[2, 0, 0, 2, 1, 1, 2, 1, 2]",0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 0, 2, 0, 1, 0]",0.5445112834353127,0.7211928437279777,0.3038348851798735,0.16007520213311757,0.8863843415092599,0,0.3762354648429943,0,0.20410993707924124
"[0, 0, 0, 2, 0, 2, 1, 1, 0]",0.07669574347783742,0.0,0.0,0,0.15104846051528364,0,0,0,0.9999999995371164
"[0, 0, 0, 2, 0, 2, 1, 1, 1]",0,0,0,0,0,0,0,0,0
"[0, 0, 2, 0, 0, 1, 0, 0, 0]",0.6734682115328557,0.2538920568772415,0,0.30568486647198906,0.854047880913673,0,0.20004918512033465,0.09038016598396524,0.20157538998438249
"[2, 0, 2, 1, 0, 1, 0, 0, 0]",0,0.06712320754503902,0,0,0.7941088679053511,0,0,0,0
"[2, 0, 2, 1, 1, 1, 0, 0, 0]",0,0,0,0,0,0,0,0,0
"[0, 0, 0, 1, 0, 2, 2, 0, 0]",0.2556148965557693,0.0607566723539618,0.07419414607932132,0,0.45698242503956865,0,0,0.16093427175120667,0.22877963876170965
"[1, 0, 0, 1, 2, 2, 2, 0, 0]",0,0.1672581193934337,0.6145933035968076,0,0,0,0,-0.3135642820508787,-0.34388873508284734
"[1, 1, 0, 1, 2, 2, 2, 2, 0]",0,0,0.9999999999999996,0,0,0,0,0,-0.947665236697264
"[1, 1, 2, 1, 2, 2, 2, 2, 1]",0,0,0,0,0,0,0,0,0
"[0, 0, 0, 1, 2, 0, 1, 2, 0]",0.9999999999999647,0.0522459,8.100000000000003e-05,0,0,0,0,0,0.009000000000000001
"[1, 0, 0, 1, 2, 0, 1, 2, 0]",0,0,0,0,0,0,0,0,0
"[0, 2, 0, 1, 2, 0, 1, 0, 0]",0.6125795110000001,0,0,0,0,0.0,0,0,0
"[0, 2, 0, 1, 2, 1, 1, 0, 2]",0.1,0,-0.1,0,0,0,0,0.0,0
"[0, 2, 2, 1, 2, 1, 1, 1, 2]",0.34390000000000004,0,0,0,0,0,0,0,0
"[1, 2, 2, 1, 2, 1, 1, 1, 2]",0,0,0,0,0,0,0,0,0
"[1, 0, 0, 0, 0, 0, 0, 2, 0]",0,0.8526953586200698,0.859842234342356,0.8213677734149829,0.8890625469192237,0.7376684926491243,0.7965388426598894,0,0.8527763329219962
"[1, 0, 0, 0, 0, 1, 0, 2, 2]",0,0.30482446706411753,0.27365968590969203,0.035542807870535126,0.19512380218618736,0,0.6613664450962098,0,0
"[1, 1, 0, 0, 0, 1, 2, 2, 2]",0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 0, 0, 2, 0, 0]",0.6576678327800345,0.6539969133033101,0.5353943957766663,0.4895117882497823,0.7589463327838277,0.6592406743534763,0,0.5688463590813627,0.6441781744709835
"[0, 0, 0, 0, 0, 1, 2, 2, 0]",-0.22851000000000002,-0.03365341632830671,0.10548388604626208,-0.059049,0.2504609999999999,0,0,0,0.8652526772573736
"[1, 0, 0, 2, 0, 1, 2, 2, 0]",0,0.07289999999999991,0.11697242530331987,0,0.20853620999999986,0,0,0,0.899999999999999
"[1, 2, 1, 2, 0, 1, 2, 2, 0]",0,0,0,0,-0.5217031000000001,0,0,0,0.9999999999999996
"[1, 2, 1, 2, 0, 1, 2, 2, 1]",0,0,0,0,0,0,0,0,0
"[1, 0, 0, 0, 1, 2, 0, 0, 2]",0,0.34642709601647004,0.899999999999999,0.40564041367605075,0,0,0.6284000336227149,0.4458520802322824,0
"[1, 0, 2, 1, 1, 2, 0, 0, 2]",0,0,0,0,0,0,0,0,0
"[2, 1, 0, 0, 0, 2, 0, 0, 0]",0,0,0.12251754987587161,0.0,0.823304466799891,0,0.18187733973337863,0.27907948857449816,0.06559724840175364
"[2, 1, 1, 0, 2, 2, 0, 0, 0]",0,0,0,-0.22447916174908475,0,0,-0.5351237261456184,-0.48256461555039004,-0.512771559707903
"[2, 1, 1, 2, 2, 2, 0, 1, 0]",0,0,0,0,0,0,0,0,0
"[0, 0, 0, 2, 0, 0, 0, 0, 0]",0.6332553380911855,0.5899659880101495,0.7198143172140957,0,0.7386129501449455,0.543103087753642,0.6841156506173884,0.6242618628688381,0.7729890727394062
"[0, 0, 0, 2, 0, 1, 0, 0, 2]",0.016217304416134025,0.06732640960712805,0.14171993219455706,0,0.2380826545612103,0,0.2847144763949665,0.0,0
"[0, 2, 0, 2, 0, 1, 0, 1, 2]",0.0,0,0.0,0,0,0,0.0,0,0
"[2, 2, 0, 2, 0, 1, 1, 1, 2]",0,0,-0.5217031000000001,0,-0.5217031000000001,0,0,0,0
"[2, 2, 1, 2, 2, 1, 1, 1, 2]",0,0,0,0,0,0,0,0,0
"[2, 0, 1, 0, 0, 0, 0, 0, 2]",0,0.1573977460474825,0,-0.05307742177820397,0.6577063250804851,0.007289983698124622,0.2936301899973196,-0.1017314656284274,0
"[2, 2, 1, 0, 1, 0, 0, 0, 2]",0,0,0,0.8999999999999988,0,0.899999999999999,0.9999999999999996,0.6119777992111852,0
"[2, 2, 1, 0, 1, 0, 1, 0, 2]",0,0,0,0,0,0,0,0,0
"[0, 0, 0, 0, 0, 1, 2, 0, 0]",0.6440955483253971,0.1705184777066766,0.26680584862804363,0.22163101900442442,0.7286804958700984,0,0,0.12622303838763033,0.8582841672650006
"[2, 0, 0, 0, 0, 1, 2, 0, 1]",0,-0.016079831840150993,0.9999999999999996,0.08453331000000001,0.05389999999999871,0,0,-0.19,0
"[2, 0, 2, 0, 0, 1, 2, 1, 1]",0,-0.1,0,-0.1,-0.1,0,0,0,0
"[2, 1, 2, 0, 2, 1, 2, 1, 1]",0,0,0,0,0,0,0,0,0
"[0, 0, 2, 0, 0, 0, 0, 0, 0]",0.6165387452528166,0.5100626025983576,0,0.6583518931087767,0.7340176935098521,0.3713916923684166,0.6632129819726856,0.5897110316359166,0.6248574457825282
"[0, 1, 2, 0, 0, 2, 0, 0, 0]",0.09978128249209355,0,0,-0.08777443323196499,0.2535390390253812,0,-0.05904899999999999,0.14662424292647305,0.5027180312063239
"[1, 1, 2, 0, 2, 2, 0, 0, 0]",0,0,0,-0.6511558999195853,0,0,-0.36116008878036504,-0.8332281830033343,-0.8156619313658288
"[1, 1, 2, 0, 2, 2, 0, 2, 1]",0,0,0,-0.9999999999999996,0,0,-0.9999999999999996,0,0
"[1, 1, 2, 2, 2, 2, 1, 2, 1]",0,0,0,0,0,0,0,0,0
"[0, 0, 1, 0, 2, 0, 2, 2, 1]",0.2406039009874124,0.8999823931817917,0,0.0359769356743485,0,0.9999999999999996,0,0,0
"[1, 0, 1, 2, 2, 0, 2, 2, 1]",0,0.9817519963685992,0,0,0,0.9999999999999996,0,0,0
"[1, 0, 1, 2, 2, 1, 2, 2, 1]",0,0,0,0,0,0,0,0,0
"[0, 0, 0, 2, 1, 2, 0, 0, 0]",0.8552984257344629,0.8585885168654082,0.8525349415928696,0,0,0,0.8930551322772963,0.8528347955847022,0.8684666266215467
"[2, 0, 0, 2, 1, 2, 1, 0, 0]",0,0.899999999999999,0.9999999999999996,0,0,0,0,0.899999999999999,0.8999999999999975
"[2, 2, 0, 2, 1, 2, 1, 1, 0]",0,0,0.9999999999999996,0,0,0,0,0,0.8905810108684877
"[0, 1, 0, 0, 0, 0, 0, 2, 2]",0.16250108567614918,0,0.10489019253078155,-0.2553145160092487,-0.10066122696902083,-0.14286874304769584,0.48881071261265485,0,0
"[0, 1, 1, 0, 0, 2, 0, 2, 2]",0.9999999999999832,0,0,-0.09,-0.08100000000000003,0,0.42555170057309544,0,0
"[0, 1, 1, 0, 1, 2, 2, 2, 2]",0,0,0,0,0,0,0,0,0
"[0, 1, 1, 2, 0, 0, 0, 2, 2]",0.9999950781191616,0,0,0,0.08999999999999997,-0.09189999999999998,0.0714697981114816,0,0
"[0, 1, 1, 2, 2, 1, 0, 2, 2]",0.9999999999999996,0,0,0,0,0,-0.814697981114816,0,0
"[2, 1, 1, 2, 2, 1, 1, 2, 2]",0,0,0,0,0,0,0,0,0
"[2, 0, 2, 0, 1, 0, 0, 0, 0]",0,0.8394665721803729,0,0.2690907131780557,0,0.49393029423153173,0.09074389557152199,0.5476372306070534,-0.1752828041340054
"[2, 0, 2, 2, 1, 0, 0, 0, 1]",0,0.12690910572092481,0,0,0,-0.39464201614576944,-0.3469027405144685,-0.45418444401331864,0
"[2, 0, 2, 2, 1, 0, 1, 2, 1]",0,0.0,0,0,0,-0.9993038013908692,0,0,0
"[2, 1, 2, 2, 1, 2, 1, 2, 1]",0,0,0,0,0,0,0,0,0
"[0, 0, 0, 1, 2, 0, 0, 2, 0]",0.12481810981545784,0.42174675925958527,-0.07482990062704059,0,0,-0.0729,0.03927876588802026,0,-0.03441168175040273
"[0, 0, 0, 1, 2, 2, 0, 2, 1]",-0.41297269866304853,0.0,-0.36893811494524553,0,0,0,-0.22229138029079418,0,0
"[0, 2, 0, 1, 2, 2, 1, 2, 1]",0,0,0,0,0,0,0,0,0
"[0, 1, 0, 0, 2, 0, 2, 0, 0]",0.20347086941510648,0,0.8162354994206108,-0.033112011274839065,0,-0.11250849158105906,0,-0.07769233067559554,0.015549811049527393
"[0, 1, 2, 1, 2, 2, 2, 1, 0]",0,0,0,0,0,0,0,0,0
"[0, 1, 0, 0, 0, 0, 0, 2, 0]",0.8750134415690344,0,0.5979387201521336,0.45255726949939007,0.740107644494086,0.24056187119147923,0.5670022132131375,0,0.60586394979627
"[2, 1, 0, 0, 0, 0, 1, 2, 0]",0,0,0.5520857489134429,0.22609822233578536,0.0,0.0,0,0,0.06809373452364813
"[2, 1, 0, 0, 1, 2, 1, 2, 0]",0,0,0.9999999999999996,0.3824722019119029,0,0,0,0,0.42424871611488746
"[2, 1, 2, 0, 1, 2, 1, 2, 1]",0,0,0,0.09999999999999995,0,0,0,0,0
"[2, 1, 2, 1, 1, 2, 1, 2, 1]",0,0,0,0,0,0,0,0,0
"[0, 1, 0, 2, 0, 2, 0, 0, 0]",0.4005630352662485,0,0.0028896961762139434,0,0.8768304158739554,0,-0.05802499227837987,0.16688446517257127,-0.10990101652233968
"[0, 1, 2, 2, 1, 2, 0, 0, 0]",0.41902428531375835,0,0,0,0,0,0.03823016065115156,0.9999999999999996,0.8999999999049901
"[1, 1, 2, 2, 1, 2, 2, 0, 0]",0,0,0,0,0,0,0,0.9998033729495244,0.9999999999999996
"[1, 1, 2, 2, 1, 2, 2, 0, 1]",0,0,0,0,0,0,0,0,0
"[1, 0, 0, 0, 0, 0, 0, 0, 2]",0,0.8326920163496063,0.8329857105006738,0.8071282005149256,0.7524815049570104,0.667791835598968,0.8952096530139716,0.6190628567260461,0
"[1, 0, 2, 0, 1, 0, 0, 0, 2]",0,0.43948761754618076,0,0.6765033322087898,0,0.7317615734966666,-0.131930143512419,-0.05515927792952803,0
"[1, 2, 2, 1, 1, 0, 0, 0, 2]",0,0,0,0,0,0.9353891811077333,0.9999999999999996,0.08477548695653347,0
"[1, 2, 2, 1, 1, 0, 1, 0, 2]",0,0,0,0,0,0,0,0,0
"[0, 1, 2, 0, 0, 0, 0, 0, 0]",0.6438365211526803,0,0,0.2967567037851836,0.8431884676321406,0.3838512487782658,0.39866788493476385,0.46716466489218567,0.46768304575545727
"[2, 1, 2, 1, 0, 0, 0, 0, 0]",0,0,0,0,0.8999999999999981,0.15397447001704345,0.053556208097620184,0.12450699638100002,0
"[2, 1, 2, 1, 0, 0, 2, 1, 0]",0,0,0,0,0.8905810108684877,0,0,0,-0.1
"[2, 1, 2, 1, 2, 0, 2, 1, 1]",0,0,0,0,0,0,0,0,0
"[0, 0, 1, 0, 0, 2, 2, 0, 0]",0.8782614569025486,0.3366987922576735,0,0.11263875476666035,0.3381165985414141,0,0,0.04736669999510349,0.21469282849907534
"[0, 1, 1, 2, 0, 2, 2, 0, 0]",0.901522909781639,0,0,0,0,0,0,-0.1,-0.1
"[0, 1, 1, 2, 0, 2, 2, 2, 1]",0.9618479575523055,0,0,0,0,0,0,0,0
"[1, 1, 1, 2, 0, 2, 2, 2, 1]",0,0,0,0,0,0,0,0,0
"[2, 0, 2, 1, 0, 0, 0, 0, 0]",0,0.550706265084818,0,0,0.11016554404095538,0.07968098710691779,0.02426967325793862,0.01396967776552603,-0.24537145543871658
"[2, 2, 2, 1, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,0
"[2, 1, 0, 2, 0, 0, 0, 0, 0]",0,0,-0.005411975395927353,0,0.22153453976989051,-0.09414441490221717,0.6752091372189213,-0.06729009762350904,-0.04336391989035461
"[2, 1, 1, 2, 0, 0, 0, 2, 0]",0,0,0,0,-0.10000000000000005,-0.13736965828329004,0.5285625799057969,0,-0.10000000000000005
"[2, 1, 1, 2, 0, 1, 0, 2, 2]",0,0,0,0,-0.814697981114816,0,-0.7941088679053511,0,0
"[1, 0, 0, 2, 0, 0, 1, 2, 0]",0,0.7758619023271784,0.4628658778216992,0,0.3029489999999998,0.049505946593064475,0,0,0.07560804635190001
"[1, 0, 0, 2, 0, 1, 1, 2, 2]",0,0.511610300406662,0.15368654975621987,0,0.3207293099993051,0,0,0,0
"[1, 0, 2, 2, 1, 1, 1, 2, 2]",0,0.09999999999999995,0,0,0,0,0,0,0
"[1, 1, 2, 2, 1, 1, 1, 2, 2]",0,0,0,0,0,0,0,0,0
